"course_id","skill_id","categories"
"544","11622","[""learning_outcomes""]"
"544","11636","[""course_content""]"
"545","11580","[""assessment""]"
"545","11634","[""learning_outcomes"", ""objectives""]"
"545","11637","[""course_content""]"
"545","11641","[""course_content""]"
"546","11243","[""learning_outcomes"", ""objectives""]"
"546","11463","[""description""]"
"546","11580","[""assessment""]"
"546","11756","[""learning_outcomes"", ""objectives""]"
"547","11024","[""learning_outcomes"", ""objectives""]"
"547","11318","[""general_competences""]"
"547","11347","[""course_content""]"
"547","11402","[""learning_outcomes"", ""objectives""]"
"547","11533","[""course_content""]"
"547","11583","[""course_content""]"
"547","11668","[""course_content""]"
"547","11932","[""learning_outcomes"", ""objectives""]"
"547","11947","[""course_content""]"
"547","11954","[""course_content""]"
"547","11971","[""general_competences""]"
"548","11061","[""course_content""]"
"548","11402","[""general_competences""]"
"548","11692","[""general_competences""]"
"548","11924","[""course_content""]"
"549","11365","[""course_content""]"
"549","11692","[""course_content""]"
"549","11698","[""course_content""]"
"551","11741","[""general_competences""]"
"552","11913","[""general_competences""]"
"553","11617","[""course_content""]"
"553","11913","[""description""]"
"553","11926","[""objectives""]"
"553","11931","[""objectives""]"
"553","11941","[""course_content""]"
"554","11402","[""objectives""]"
"554","11664","[""course_content"", ""objectives""]"
"554","11840","[""lesson_name""]"
"555","11093","[""course_content""]"
"555","11402","[""objectives""]"
"555","11655","[""lesson_name""]"
"555","11664","[""course_content"", ""objectives""]"
"555","11669","[""course_content""]"
"555","11675","[""course_content""]"
"555","11677","[""course_content""]"
"555","11682","[""course_content""]"
"555","11694","[""course_content""]"
"556","11644","[""general_competences""]"
"557","11608","[""course_content""]"
"557","11613","[""course_content""]"
"557","11622","[""course_content"", ""objectives""]"
"558","10928","[""general_competences""]"
"558","11347","[""general_competences""]"
"558","11593","[""objectives""]"
"558","11600","[""general_competences"", ""objectives""]"
"558","11608","[""course_content""]"
"558","11610","[""course_content""]"
"558","11613","[""course_content""]"
"558","11619","[""course_content""]"
"558","11633","[""general_competences""]"
"558","11645","[""general_competences""]"
"559","11381","[""course_content""]"
"559","11412","[""lesson_name""]"
"559","11822","[""course_content""]"
"559","11832","[""general_competences""]"
"560","11270","[""course_content""]"
"560","11533","[""objectives""]"
"560","11584","[""objectives""]"
"560","11735","[""course_content"", ""lesson_name""]"
"560","11750","[""course_content""]"
"560","11754","[""course_content""]"
"560","11760","[""course_content""]"
"560","11764","[""course_content""]"
"562","10923","[""course_content""]"
"562","11681","[""course_content""]"
"563","11623","[""description"", ""general_competences""]"
"563","11742","[""description"", ""objectives""]"
"563","11812","[""objectives""]"
"563","11814","[""objectives""]"
"563","11819","[""learning_outcomes""]"
"563","11829","[""course_content""]"
"564","10999","[""course_content"", ""description""]"
"564","11584","[""course_content"", ""description"", ""lesson_name"", ""objectives""]"
"564","11589","[""course_content"", ""description""]"
"564","11596","[""learning_outcomes"", ""objectives""]"
"564","11601","[""learning_outcomes"", ""objectives""]"
"565","11652","[""description""]"
"565","11663","[""course_content"", ""objectives""]"
"565","11666","[""objectives""]"
"565","11670","[""objectives""]"
"565","11676","[""course_content""]"
"565","11678","[""course_content""]"
"565","11684","[""course_content""]"
"566","11678","[""description""]"
"566","11709","[""lesson_name""]"
"566","11722","[""objectives""]"
"566","11729","[""course_content""]"
"567","10865","[""lesson_name""]"
"567","11742","[""description""]"
"567","11782","[""objectives""]"
"567","11902","[""description""]"
"567","11912","[""objectives""]"
"567","11920","[""objectives""]"
"568","11087","[""course_content""]"
"568","11299","[""general_competences""]"
"568","11782","[""learning_outcomes"", ""objectives""]"
"568","11832","[""description""]"
"568","11912","[""learning_outcomes"", ""objectives""]"
"568","11920","[""learning_outcomes"", ""objectives""]"
"568","11998","[""course_content"", ""description""]"
"569","11648","[""course_content"", ""objectives""]"
"569","11796","[""general_competences""]"
"569","11913","[""general_competences""]"
"569","11976","[""course_content""]"
"569","11980","[""course_content""]"
"569","11992","[""general_competences""]"
"570","10939","[""course_content""]"
"570","11723","[""course_content"", ""learning_outcomes""]"
"570","11730","[""learning_outcomes""]"
"570","11734","[""course_content""]"
"571","10928","[""course_content""]"
"571","11933","[""course_content""]"
"572","10928","[""course_content""]"
"572","11111","[""assessment""]"
"573","10865","[""general_competences""]"
"573","10928","[""course_content""]"
"573","11061","[""course_content"", ""description"", ""general_competences"", ""objectives""]"
"573","11533","[""course_content""]"
"573","12004","[""course_content"", ""general_competences"", ""lesson_name""]"
"573","12016","[""course_content"", ""description"", ""general_competences""]"
"573","12025","[""course_content""]"
"574","11737","[""description"", ""learning_outcomes"", ""objectives""]"
"574","11821","[""learning_outcomes"", ""objectives""]"
"574","11824","[""learning_outcomes"", ""objectives""]"
"574","11991","[""description""]"
"574","11996","[""description"", ""objectives""]"
"574","12001","[""description"", ""objectives""]"
"574","12008","[""description"", ""objectives""]"
"574","12018","[""description""]"
"574","12031","[""course_content""]"
"575","11586","[""course_content""]"
"575","11737","[""objectives""]"
"575","11821","[""objectives""]"
"575","11824","[""objectives""]"
"575","11830","[""course_content""]"
"575","11834","[""course_content""]"
"575","11842","[""course_content""]"
"575","11845","[""course_content""]"
"576","11609","[""lesson_name""]"
"577","10967","[""learning_outcomes"", ""objectives""]"
"577","11087","[""course_content""]"
"577","11861","[""description"", ""learning_outcomes"", ""objectives""]"
"577","11874","[""course_content""]"
"577","11893","[""course_content""]"
"577","11899","[""learning_outcomes"", ""objectives""]"
"577","11913","[""learning_outcomes"", ""objectives""]"
"577","11949","[""description""]"
"578","10877","[""course_content"", ""description""]"
"578","11084","[""course_content""]"
"578","11087","[""course_content"", ""description""]"
"578","11874","[""course_content"", ""description"", ""lesson_name""]"
"578","11893","[""course_content"", ""description""]"
"578","11899","[""objectives""]"
"578","11911","[""course_content""]"
"579","11874","[""lesson_name""]"
"580","11856","[""learning_outcomes"", ""objectives""]"
"580","11861","[""learning_outcomes"", ""objectives""]"
"582","10900","[""course_content""]"
"582","11171","[""lesson_name""]"
"582","11911","[""course_content"", ""description""]"
"583","10868","[""description"", ""lesson_name""]"
"583","10983","[""description""]"
"584","10983","[""educational_material""]"
"584","11071","[""description""]"
"584","11087","[""educational_material""]"
"585","10921","[""general_competences"", ""learning_outcomes""]"
"585","11071","[""description""]"
"585","12284","[""course_content""]"
"586","11197","[""description"", ""objectives""]"
"586","11427","[""objectives""]"
"586","11699","[""objectives""]"
"586","18251","[""description""]"
"587","10872","[""learning_outcomes"", ""objectives""]"
"587","10914","[""description""]"
"587","11427","[""objectives""]"
"588","10872","[""learning_outcomes"", ""objectives""]"
"588","10926","[""description""]"
"588","11108","[""description"", ""learning_outcomes"", ""objectives""]"
"588","11197","[""description""]"
"588","11283","[""learning_outcomes"", ""objectives""]"
"588","11302","[""learning_outcomes"", ""objectives""]"
"588","11911","[""assessment""]"
"588","11992","[""description""]"
"588","14541","[""learning_outcomes"", ""objectives""]"
"589","10949","[""objectives""]"
"590","10904","[""assessment"", ""course_content""]"
"590","11367","[""course_content""]"
"590","11911","[""assessment""]"
"591","10872","[""course_content""]"
"591","11427","[""course_content"", ""description"", ""objectives""]"
"592","10891","[""objectives""]"
"592","10917","[""objectives""]"
"592","10920","[""description"", ""general_competences"", ""lesson_name"", ""prerequisites""]"
"592","10992","[""description"", ""objectives""]"
"592","11061","[""objectives""]"
"592","11111","[""assessment""]"
"592","11470","[""objectives""]"
"592","11911","[""assessment""]"
"593","11077","[""course_content""]"
"593","11112","[""course_content"", ""objectives""]"
"593","11353","[""course_content""]"
"593","11435","[""course_content""]"
"593","16760","[""course_content""]"
"594","10999","[""course_content""]"
"594","11280","[""description"", ""lesson_name""]"
"594","11973","[""course_content"", ""description""]"
"595","10863","[""learning_outcomes""]"
"595","10865","[""description"", ""learning_outcomes""]"
"595","10877","[""description"", ""learning_outcomes""]"
"595","10967","[""learning_outcomes""]"
"595","11280","[""course_content""]"
"595","11738","[""description""]"
"595","11973","[""course_content""]"
"595","14285","[""description""]"
"595","18342","[""learning_outcomes""]"
"596","10958","[""description""]"
"596","11128","[""general_competences"", ""objectives""]"
"597","11061","[""objectives""]"
"597","11099","[""lesson_name""]"
"597","11136","[""objectives""]"
"597","11255","[""general_competences""]"
"597","12700","[""description""]"
"598","10872","[""learning_outcomes""]"
"598","10889","[""course_content"", ""description"", ""educational_material"", ""lesson_name"", ""objectives""]"
"598","10900","[""description"", ""educational_material""]"
"598","10921","[""description"", ""educational_material""]"
"598","10965","[""course_content"", ""learning_outcomes""]"
"598","10992","[""learning_outcomes""]"
"598","11006","[""objectives""]"
"598","11061","[""course_content"", ""learning_outcomes""]"
"598","11277","[""course_content""]"
"598","12741","[""course_content""]"
"598","18229","[""learning_outcomes""]"
"598","18362","[""learning_outcomes""]"
"600","10889","[""course_content"", ""learning_outcomes""]"
"600","11220","[""course_content""]"
"600","11243","[""course_content"", ""description"", ""objectives""]"
"600","11400","[""general_competences""]"
